god1,god2,nodes,plies_played,min_depth_reached,mean_depth_reached,final_eval,mean_eval,max_abs_eval,is_decisive,ended_early,evals,seconds
Chronus,Hestia,200000,8,3,6.625,-2295,-1540.125,2295,false,false,-1135;-1113;-1268;-1218;-1197;-1800;-2295;-2295,1.675775
Chronus,Europa,200000,8,3,5.5,-1497,-1317.0,1509,false,false,-1407;-1319;-1267;-1195;-1172;-1170;-1509;-1497,1.6124216
Chronus,Bia,200000,8,4,7.75,-654,-308.625,826,false,false,803;826;-761;-713;-771;-545;-654;-654,1.357217
Chronus,Maenads,200000,8,3,6.75,-1291,-1275.125,1382,false,false,-1370;-1295;-1272;-1253;-1157;-1181;-1382;-1291,1.1047989
Chronus,Clio,200000,8,4,7.5,-1235,-1166.5,1289,false,false,-1191;-1238;-1060;-1073;-1081;-1165;-1289;-1235,1.5684838
Chronus,Zeus,200000,8,3,6.75,-474,-495.25,611,false,false,-611;-514;-496;-490;-465;-479;-433;-474,1.496133
Chronus,Eros,200000,8,5,8.125,-9988,-3040.75,9988,true,false,-1813;-1852;-2025;-2028;-2040;-2040;-2540;-9988,1.1200999
Chronus,Ares,200000,8,3,6.0,-863,-649.125,863,false,false,-404;-507;-628;-533;-648;-747;-863;-863,1.7030747
Chronus,Morpheus,200000,8,3,6.875,-1715,-1396.875,1715,false,false,-1319;-1261;-1259;-1236;-1335;-1335;-1715;-1715,6.138747
Chronus,Hippolyta,200000,8,6,10.25,-1723,-1369.75,1723,false,false,-1266;-1235;-1197;-1238;-1270;-1476;-1553;-1723,1.7324667
Chronus,Scylla,200000,8,3,6.5,-1090,-1208.125,1304,false,false,-1304;-1234;-1265;-1239;-1226;-1200;-1107;-1090,1.5279192
Chronus,Charon,200000,8,3,6.625,-2640,-2362.375,2640,false,false,-2164;-2324;-2338;-2166;-2341;-2447;-2479;-2640,1.5607162
Chronus,Pegasus,200000,8,3,7.75,66,21.5,145,false,false,-45;-48;-33;33;27;27;145;66,1.4913712
Chronus,Hydra,200000,8,3,5.875,-1100,-1231.625,1291,false,false,-1244;-1291;-1213;-1218;-1272;-1257;-1258;-1100,1.6445087
Chronus,ApolloV2,200000,8,4,7.125,-549,-603.125,686,false,false,-627;-558;-557;-581;-686;-686;-581;-549,1.4980706
Chronus,Medusa,200000,8,5,8.875,-1790,-1278.0,1790,false,false,-1098;-1025;-1127;-1135;-1162;-1340;-1547;-1790,1.453042
Chronus,Iris,200000,8,4,6.375,-537,-494.875,602,false,false,-602;-502;-447;-447;-432;-456;-536;-537,1.4755657
Chronus,Castor,200000,8,3,7.0,-778,-792.125,852,false,false,-743;-759;-794;-852;-792;-841;-778;-778,1.6093857
Chronus,CharonV2,200000,8,3,6.625,-1703,-1629.5,1731,false,false,-1583;-1612;-1603;-1656;-1434;-1714;-1731;-1703,1.5430694
Chronus,Proteus,200000,8,3,6.0,-1313,-1218.125,1313,false,false,-1219;-1127;-1156;-1167;-1298;-1254;-1211;-1313,4.5376163
Chronus,Nike,200000,8,5,8.5,-173,-179.75,234,false,false,-180;-198;-234;-189;-167;-179;-118;-173,1.4475125
Chronus,Nemesis,200000,8,3,7.75,-7,-75.125,149,false,false,-149;-132;-111;-52;-100;-43;-7;-7,1.530932
Chronus,Bellerophon,200000,8,4,7.0,-850,-705.625,850,false,false,-653;-648;-676;-670;-721;-733;-694;-850,1.481555
Chronus,Theseus,200000,8,3,6.625,-480,-344.75,480,false,false,-322;-314;-331;-329;-335;-335;-312;-480,1.5001063
Chronus,Jason,200000,8,3,7.0,-1148,-1113.875,1169,false,false,-1107;-1140;-1088;-1120;-1007;-1132;-1169;-1148,1.5293893
Chronus,Poseidon,200000,8,1,3.0,-9998,-5858.125,9998,true,false,-970;-1613;-2148;-2148;-9995;-9996;-9997;-9998,3.3830876
Chronus,Achilles,200000,8,3,7.875,-1130,-721.375,1130,false,false,-472;-477;-535;-674;-662;-824;-997;-1130,2.0916944
Chronus,Terpsichore,200000,8,1,4.625,-9994,-4702.25,9994,true,false,-958;-1398;-1324;-1978;-1981;-9992;-9993;-9994,1.7240369
Theseus,Mortal,200000,8,3,7.125,1544,1635.75,1751,false,false,1751;1709;1731;1595;1602;1606;1548;1544,1.5134301
Theseus,Pan,200000,8,5,8.25,-718,-787.75,865,false,false,-832;-852;-858;-601;-814;-865;-762;-718,1.4584872
Theseus,Artemis,200000,8,3,6.0,-948,-762.75,948,false,false,-608;-651;-746;-645;-758;-831;-915;-948,1.6859822
Theseus,Hephaestus,200000,8,4,7.625,-1301,-1096.375,1301,false,false,-1032;-1015;-1080;-1045;-1079;-1081;-1138;-1301,1.6682909
Theseus,Atlas,200000,8,3,6.875,-944,-885.125,944,false,false,-834;-865;-841;-877;-902;-887;-931;-944,1.6309566
Chronus,Stymphalians,200000,8,3,5.75,382,378.5,396,false,false,396;377;377;392;339;389;376;382,4.6863813
Theseus,Athena,200000,8,4,8.375,-1604,-1577.375,1618,false,false,-1513;-1559;-1567;-1612;-1618;-1570;-1576;-1604,1.5501406
Theseus,Minotaur,200000,8,3,7.5,-1618,-1706.75,1877,false,false,-1877;-1694;-1702;-1695;-1740;-1703;-1625;-1618,1.4639579
Theseus,Apollo,200000,8,3,7.25,-2021,-2225.5,2431,false,false,-2431;-2415;-2358;-2211;-2218;-2126;-2024;-2021,1.5185223
Theseus,Demeter,200000,8,5,6.875,-1183,-1295.5,1475,false,false,-1441;-1475;-1371;-1256;-1256;-1194;-1188;-1183,1.7860229
Theseus,Prometheus,200000,8,3,6.0,-1845,-1906.125,2031,false,false,-2015;-2031;-1967;-1845;-1854;-1830;-1862;-1845,1.9716129
Theseus,Urania,200000,8,4,7.0,-721,-630.0,721,false,false,-562;-552;-549;-658;-586;-706;-706;-721,1.6230896
Theseus,Hera,200000,8,4,7.875,-541,-566.5,639,false,false,-619;-639;-571;-554;-495;-565;-548;-541,1.4795907
Theseus,Limus,200000,8,3,7.5,-1948,-2077.375,2164,false,false,-2120;-2164;-2144;-2127;-2085;-2064;-1967;-1948,1.3493794
Theseus,Hermes,200000,8,3,4.625,-639,-678.75,737,false,false,-699;-737;-675;-713;-650;-583;-734;-639,3.8457677
Theseus,Hypnus,200000,8,3,8.25,-2340,-2338.25,2502,false,false,-2502;-2473;-2338;-2251;-2224;-2256;-2322;-2340,1.4497365
Theseus,Harpies,200000,8,4,7.875,-1580,-1787.0,1915,false,false,-1915;-1889;-1830;-1841;-1763;-1739;-1739;-1580,1.5471919
Theseus,Aphrodite,200000,8,4,7.25,-1038,-1010.625,1116,false,false,-1116;-1068;-1005;-1009;-952;-974;-923;-1038,1.4640825
Theseus,Graeae,200000,8,3,6.125,-1070,-1169.125,1296,false,false,-1296;-1248;-1197;-1206;-1133;-1041;-1162;-1070,4.5882025
Theseus,Persephone,200000,8,5,8.625,-554,-630.625,715,false,false,-574;-568;-634;-715;-672;-679;-649;-554,1.5212834
Theseus,Hades,200000,8,4,8.125,-530,-603.875,724,false,false,-724;-657;-668;-666;-553;-477;-556;-530,1.4910544
Theseus,Aeolus,200000,8,2,5.125,-2165,-2274.625,2464,false,false,-2464;-2331;-2177;-2296;-2123;-2348;-2293;-2165,2.0531754
Theseus,Hestia,200000,8,4,6.5,-2279,-1889.625,2279,false,false,-1886;-1834;-1761;-1779;-1896;-1841;-1841;-2279,1.6021948
Theseus,Europa,200000,8,3,5.5,-1301,-1214.375,1301,false,false,-1278;-1205;-1208;-1145;-1168;-1147;-1263;-1301,1.6214733
Theseus,Bia,200000,8,4,7.5,-531,-251.625,578,false,false,522;492;-508;-431;-578;-416;-563;-531,1.4161406
Theseus,Maenads,200000,8,3,6.125,-590,-555.5,618,false,false,-611;-511;-502;-525;-521;-566;-618;-590,0.9601294
Theseus,Clio,200000,8,4,8.0,-1192,-1154.75,1316,false,false,-1316;-1139;-1100;-1089;-1089;-1089;-1224;-1192,1.5970333
Theseus,Zeus,200000,8,4,6.875,-49,27.375,109,false,false,4;47;109;75;75;1;-43;-49,1.6350727
Theseus,Ares,200000,8,3,5.125,-981,-888.625,981,false,false,-808;-912;-834;-883;-866;-885;-940;-981,1.5377171
Theseus,Eros,200000,8,5,7.625,-9988,-2296.875,9988,true,false,-1001;-1135;-1144;-1144;-1269;-1347;-1347;-9988,1.2596095
Theseus,Selene,200000,8,3,6.375,-368,-379.25,474,false,false,-474;-400;-399;-376;-365;-362;-290;-368,1.8831041
Theseus,Scylla,200000,8,3,5.25,-1909,-2004.0,2075,false,false,-2035;-2003;-2057;-1992;-2075;-1993;-1968;-1909,1.6049957
Theseus,Hippolyta,200000,8,6,8.25,-883,-919.25,983,false,false,-959;-945;-955;-815;-983;-943;-871;-883,1.846548
Theseus,Morpheus,200000,8,4,6.75,-1793,-1772.25,1851,false,false,-1613;-1719;-1851;-1800;-1816;-1793;-1793;-1793,8.129575
Theseus,Charon,200000,8,4,6.875,-2896,-2965.125,3041,false,false,-2981;-3041;-2982;-3029;-2914;-2979;-2899;-2896,1.605438
Theseus,Pegasus,200000,8,4,6.875,490,484.25,521,false,false,501;508;473;474;521;434;473;490,1.5404184
Theseus,Asteria,200000,8,4,6.625,-1451,-1414.0,1500,false,false,-1303;-1311;-1413;-1391;-1496;-1447;-1500;-1451,3.447864
Theseus,ApolloV2,200000,8,4,7.0,-792,-853.875,938,false,false,-938;-906;-859;-827;-862;-785;-862;-792,2.9294956
Theseus,Hydra,200000,8,2,6.25,-2018,-1927.5,2048,false,false,-1955;-2048;-2009;-1840;-1917;-1917;-1716;-2018,3.5881546
Theseus,Iris,200000,8,3,5.5,-290,-298.5,319,false,false,-302;-285;-285;-279;-313;-315;-319;-290,2.32782
Theseus,Medusa,200000,8,5,10.25,-9989,-3344.5,9989,true,false,-1176;-1082;-1193;-2565;-2767;-3093;-4891;-9989,2.8418758
Theseus,Proteus,200000,8,3,7.25,-1772,-1591.875,1772,false,false,-1471;-1482;-1452;-1446;-1737;-1620;-1755;-1772,7.4529505
Theseus,Castor,200000,8,3,6.75,-761,-804.75,917,false,false,-680;-671;-780;-857;-917;-895;-877;-761,3.4592776
Theseus,CharonV2,200000,8,3,7.0,-1943,-2300.875,2520,false,false,-2520;-2428;-2472;-2408;-2243;-2243;-2150;-1943,3.1749318
Theseus,Nike,200000,8,4,7.25,43,18.25,86,false,false,-6;86;-2;7;-46;50;14;43,3.2014189
Theseus,Nemesis,200000,8,3,6.625,-1825,-1946.625,2166,false,false,-2166;-2017;-2046;-1977;-1893;-1863;-1786;-1825,3.1842387
Theseus,Bellerophon,200000,8,4,7.25,-1003,-804.875,1003,false,false,-717;-700;-682;-731;-773;-861;-972;-1003,2.978774
Theseus,Chronus,200000,8,3,6.875,340,226.375,340,false,false,252;217;226;204;248;149;175;340,2.8974926
Theseus,Theseus,200000,8,3,6.0,-44,4.0,44,false,false,-11;41;42;11;-9;23;-21;-44,2.755787
Theseus,Jason,200000,8,3,6.875,-1094,-1184.625,1232,false,false,-1218;-1189;-1164;-1232;-1187;-1199;-1194;-1094,2.8991008
Theseus,Poseidon,200000,8,3,4.625,-1128,-1229.375,1367,false,false,-1103;-1350;-1367;-1143;-1275;-1200;-1269;-1128,10.422872
Theseus,Achilles,200000,8,3,6.125,-299,-140.375,299,false,false,-27;6;-109;-157;-172;-121;-244;-299,4.57891
Theseus,Chronus4T,200000,8,3,7.5,-201,93.0,287,false,false,249;267;274;287;78;-8;-202;-201,2.6891553
Theseus,Chronus3T,200000,8,3,7.875,134,214.25,309,false,false,249;267;309;230;208;101;216;134,2.7430427
Theseus,Stymphalians,200000,8,3,5.75,59,151.5,203,false,false,203;135;185;184;182;119;145;59,8.598605
Jason,Mortal,200000,8,3,7.875,2391,2114.0,2419,false,false,1919;1860;1944;2060;2008;2311;2419;2391,2.891068
Theseus,Terpsichore,200000,8,3,6.875,-1611,-1342.25,1756,false,false,-516;-899;-1261;-1315;-1672;-1708;-1756;-1611,4.073395
Jason,Pan,200000,8,4,7.375,488,552.125,694,false,false,694;650;543;505;470;509;558;488,2.9880652
Jason,Hephaestus,200000,8,3,7.5,-1267,-954.875,1267,false,false,-1030;-1082;-904;-851;-881;-820;-804;-1267,3.2425022
Theseus,Polyphemus,200000,8,2,4.25,834,776.5,883,false,false,853;883;822;721;747;719;633;834,23.487862
Jason,Artemis,200000,8,3,5.625,676,569.0,676,false,false,470;464;543;628;502;668;601;676,3.744341
Jason,Atlas,200000,8,3,6.375,475,528.625,574,false,false,513;561;533;519;574;574;480;475,3.34128
Jason,Minotaur,200000,8,3,7.125,-1089,-1156.625,1208,false,false,-1194;-1090;-1109;-1175;-1208;-1185;-1203;-1089,2.6843004
Jason,Athena,200000,8,3,6.875,-780,-649.0,780,false,false,-532;-522;-638;-655;-568;-717;-780;-780,2.8546913
Jason,Demeter,200000,8,3,6.875,-836,-575.125,836,false,false,-688;-381;-417;-447;-518;-499;-815;-836,2.905871
Jason,Apollo,200000,8,3,6.5,-2418,-2395.125,2432,false,false,-2388;-2432;-2379;-2396;-2391;-2386;-2371;-2418,1.6524727
Jason,Urania,200000,8,3,6.625,-1134,-976.75,1134,false,false,-838;-944;-844;-963;-986;-1052;-1053;-1134,1.686832
Jason,Prometheus,200000,8,3,5.75,-1356,-1042.125,1356,false,false,-934;-1035;-970;-1003;-1052;-981;-1006;-1356,2.3116915
Jason,Hermes,200000,8,3,5.0,563,502.875,590,false,false,590;418;497;484;432;493;546;563,2.7334828
Jason,Hera,200000,8,3,7.375,-340,-506.125,631,false,false,-506;-498;-512;-572;-631;-563;-427;-340,1.5994785
Jason,Limus,200000,8,3,8.0,-289,-330.0,423,false,false,-264;-267;-342;-423;-390;-376;-289;-289,1.390312
Jason,Hypnus,200000,8,4,7.5,140,85.25,179,false,false,59;179;86;77;15;89;37;140,1.5492992
Jason,Harpies,200000,8,5,8.375,-564,-506.625,568,false,false,-568;-559;-556;-513;-396;-462;-435;-564,1.5861346
Jason,Aphrodite,200000,8,3,6.75,525,387.75,525,false,false,352;385;380;323;368;371;398;525,1.5986606
Jason,Graeae,200000,8,3,6.0,-346,-429.625,508,false,false,-454;-451;-392;-508;-408;-428;-450;-346,4.5012336
Jason,Hades,200000,8,3,7.125,1593,1530.625,1613,false,false,1613;1583;1548;1431;1496;1489;1492;1593,1.5298003
Jason,Hestia,200000,8,4,7.5,-378,-326.25,418,false,false,-258;-224;-302;-312;-418;-340;-378;-378,1.8941402
Jason,Europa,200000,8,3,5.625,397,364.75,535,false,false,408;535;372;513;184;341;168;397,1.7610152
Jason,Aeolus,200000,8,4,6.5,-1298,-1338.625,1430,false,false,-1287;-1331;-1307;-1357;-1430;-1401;-1298;-1298,2.1657834
Jason,Maenads,200000,8,2,7.75,-342,-397.5,629,false,false,-614;-629;-464;-279;-300;-277;-275;-342,1.130151
Jason,Bia,200000,8,3,7.75,-20,40.125,163,false,false,101;163;-10;44;-46;65;24;-20,1.4759529
Jason,Clio,200000,8,3,7.75,288,453.75,692,false,false,483;466;692;368;491;491;351;288,1.6530918
Jason,Zeus,200000,8,4,7.625,-383,220.5,391,false,false,365;312;311;219;391;289;260;-383,1.5852672
Jason,Eros,200000,8,4,8.5,-842,-801.625,876,false,false,-847;-796;-755;-663;-792;-876;-842;-842,1.3920257
Jason,Ares,200000,8,3,6.5,293,445.25,551,false,false,540;551;483;506;473;413;303;293,1.9114358
Jason,Hippolyta,200000,8,1,7.125,9995,2690.0,9995,true,false,11;17;91;448;478;486;9994;9995,1.45178
Jason,Selene,200000,8,3,6.625,900,782.75,900,false,false,795;803;737;693;746;871;717;900,1.9687562
Jason,Scylla,200000,8,3,5.75,-1606,-1630.375,1764,false,false,-1467;-1705;-1685;-1526;-1764;-1603;-1687;-1606,1.8963842
Jason,Morpheus,200000,8,4,6.875,-1230,-1042.875,1230,false,false,-797;-940;-1050;-957;-1059;-1148;-1162;-1230,8.154744
Jason,Pegasus,200000,8,4,8.25,944,1017.5,1133,false,false,1133;1102;1047;1068;1007;903;936;944,1.5097424
Jason,Charon,200000,8,3,6.25,-2486,-2528.375,2655,false,false,-2535;-2622;-2519;-2421;-2488;-2501;-2655;-2486,1.7695389
Jason,Asteria,200000,8,3,6.25,-310,-204.0,310,false,false,-68;-193;-180;-193;-230;-198;-260;-310,2.2656844
Jason,Hydra,200000,8,2,6.375,-504,-1019.875,1400,false,false,-1229;-1400;-1343;-1144;-1019;-667;-853;-504,1.7251565
Jason,ApolloV2,200000,8,3,6.875,-985,-1036.75,1149,false,false,-1149;-1010;-1034;-1021;-929;-1019;-1147;-985,1.7076879
Jason,Iris,200000,8,4,6.375,229,358.0,512,false,false,512;480;313;355;245;365;365;229,1.2684437
Jason,Medusa,200000,8,4,8.25,274,-55.75,471,false,false,-471;-326;-162;-40;78;105;96;274,1.7947992
Jason,Proteus,200000,8,3,7.0,-472,-351.0,472,false,false,-228;-274;-362;-296;-387;-330;-459;-472,4.695204
Jason,Castor,200000,8,3,7.0,-99,-23.25,206,false,false,-39;112;70;98;-41;-206;-81;-99,1.8126276
Jason,CharonV2,200000,8,4,7.625,-1609,-1636.75,1729,false,false,-1729;-1643;-1548;-1577;-1713;-1567;-1708;-1609,1.6523693
Jason,Nike,200000,8,4,7.125,1047,1015.375,1078,false,false,994;1011;1060;913;1008;1078;1012;1047,1.5600402
Jason,Nemesis,200000,8,3,6.75,1249,1041.375,1249,false,false,935;975;951;987;1005;1037;1192;1249,1.6619259
Jason,Bellerophon,200000,8,3,6.125,456,482.0,546,false,false,476;546;478;533;459;392;516;456,1.6815581
Jason,Chronus,200000,8,4,7.25,1145,1060.125,1145,false,false,1061;1018;1094;1026;962;1098;1077;1145,1.5472987
Jason,Theseus,200000,8,4,7.625,1081,1130.5,1229,false,false,1229;1183;1105;1104;1187;1074;1081;1081,1.6275802
Jason,Jason,200000,8,3,6.875,63,-7.875,63,false,false,-63;-25;-53;-17;25;23;-16;63,1.7882758
Jason,Poseidon,200000,8,3,4.875,-1244,-809.0,1244,false,false,-430;-898;-1058;-636;-598;-787;-821;-1244,4.681812
Jason,Achilles,200000,8,3,6.5,306,316.0,408,false,false,408;406;262;322;322;251;251;306,2.1681368
Jason,Chronus4T,200000,8,4,7.125,1169,1058.375,1169,false,false,1061;1079;1094;978;988;988;1110;1169,1.551192
Jason,Chronus3T,200000,8,4,7.375,888,1019.5,1115,false,false,1061;1071;1048;1019;988;966;1115;888,1.5612411
Jason,Stymphalians,200000,8,3,5.5,1050,1052.0,1194,false,false,1194;1071;1069;1029;1008;1055;940;1050,4.6958857
Jason,Terpsichore,200000,8,3,6.0,-2195,-1109.25,2195,false,false,-19;-329;-509;-554;-878;-2195;-2195;-2195,2.6930108
Achilles,Mortal,200000,8,4,7.375,1604,1315.875,1604,false,false,1085;1187;1240;1311;1328;1289;1483;1604,2.4228048
Jason,Polyphemus,200000,8,2,4.75,737,992.5,1287,false,false,1172;1287;1148;1044;1185;691;676;737,11.312952
Achilles,Pan,200000,8,4,7.875,295,-83.125,362,false,false,-362;-265;-255;-122;-43;-5;92;295,2.2044733
Achilles,Artemis,200000,8,3,6.0,-575,-598.625,710,false,false,-584;-574;-710;-530;-599;-599;-618;-575,2.3818731
Achilles,Hephaestus,200000,8,3,7.375,-1258,-1008.125,1258,false,false,-875;-892;-829;-852;-1106;-995;-1258;-1258,2.2882574
Achilles,Atlas,200000,8,3,6.125,-494,-619.0,711,false,false,-654;-711;-710;-632;-646;-577;-528;-494,2.7108808
Achilles,Athena,200000,8,3,7.75,-1078,-1010.875,1139,false,false,-807;-926;-952;-1139;-1073;-1055;-1057;-1078,2.2137313
Achilles,Minotaur,200000,8,4,7.25,-556,-627.0,811,false,false,-811;-704;-665;-652;-555;-563;-510;-556,2.2446082
Achilles,Apollo,200000,8,3,6.375,-967,-1099.375,1205,false,false,-1205;-1159;-1142;-1142;-1138;-1044;-998;-967,2.049662
Achilles,Demeter,200000,8,3,6.875,-806,-772.0,931,false,false,-931;-858;-749;-499;-691;-859;-783;-806,2.815214
Achilles,Prometheus,200000,8,3,6.625,-1567,-1228.875,1567,false,false,-1143;-1119;-1006;-925;-1257;-1370;-1444;-1567,3.217272
Achilles,Urania,200000,8,4,6.75,-422,-561.375,768,false,false,-768;-655;-611;-556;-539;-503;-437;-422,2.689547
Achilles,Hermes,200000,8,3,4.5,-287,-593.875,885,false,false,-826;-885;-737;-686;-578;-375;-377;-287,4.7106996
Achilles,Hera,200000,8,3,7.0,-325,-509.625,666,false,false,-666;-615;-524;-591;-516;-425;-415;-325,2.4433067
Achilles,Limus,200000,8,3,8.0,-1121,-1291.125,1472,false,false,-1472;-1426;-1350;-1324;-1285;-1191;-1160;-1121,1.8593487
Achilles,Hypnus,200000,8,3,9.375,-2585,-2261.75,2585,false,false,-2274;-2185;-2058;-2267;-2160;-2288;-2277;-2585,2.0339506
Achilles,Graeae,200000,8,2,5.875,-366,-446.75,678,false,false,-678;-624;-512;-368;-441;-245;-340;-366,5.24691
Achilles,Aphrodite,200000,8,4,7.375,-591,-793.75,1013,false,false,-1013;-1012;-808;-795;-738;-670;-723;-591,3.6376257
Achilles,Harpies,200000,8,3,7.25,-911,-1047.625,1293,false,false,-1293;-1198;-1130;-1052;-1009;-972;-816;-911,4.230237
Achilles,Persephone,200000,8,3,8.0,-4,-234.625,497,false,false,-497;-475;-338;-185;-215;-94;-69;-4,4.2002
Achilles,Hades,200000,8,4,7.375,568,274.0,568,false,false,53;119;177;182;289;366;438;568,4.5503855
Achilles,Europa,200000,8,3,5.375,-210,-325.875,648,false,false,-648;-469;-353;-304;-290;-258;-75;-210,5.3323274
Achilles,Hestia,200000,8,3,6.25,-1431,-998.75,1431,false,false,-1123;-1053;-968;-968;-799;-738;-910;-1431,6.3557596
Achilles,Aeolus,200000,8,3,5.75,-1339,-1324.625,1451,false,false,-1336;-1323;-1276;-1198;-1323;-1351;-1451;-1339,7.2056365
Achilles,Maenads,200000,8,2,6.25,-461,-596.125,756,false,false,-756;-700;-577;-612;-619;-552;-492;-461,2.307472
Achilles,Bia,200000,8,4,7.25,-28,20.75,612,false,false,612;485;-356;-204;-100;-65;-178;-28,4.006436
Achilles,Clio,200000,8,4,7.25,4,-219.875,452,false,false,-433;-452;-420;-233;-51;-148;-26;4,4.761889
Achilles,Zeus,200000,8,3,7.5,-628,-758.625,913,false,false,-913;-886;-856;-809;-761;-588;-628;-628,4.807586
Achilles,Eros,200000,8,4,7.0,-1030,-1062.5,1100,false,false,-1052;-1079;-990;-1091;-1100;-1079;-1079;-1030,3.0825818
Achilles,Ares,200000,8,3,5.5,-521,-566.5,672,false,false,-672;-645;-578;-554;-554;-485;-523;-521,5.5635047
Achilles,Hippolyta,200000,8,5,7.625,44,-219.0,382,false,false,-382;-266;-230;-305;-246;-140;-227;44,4.307974
Achilles,Selene,200000,8,3,6.375,-389,-362.375,482,false,false,-482;-421;-357;-368;-316;-281;-285;-389,5.472915
Achilles,Scylla,200000,8,3,5.875,-1364,-1267.375,1364,false,false,-1340;-1244;-1322;-1172;-1248;-1196;-1253;-1364,4.988816
Achilles,Morpheus,200000,8,3,6.625,-1054,-1044.75,1139,false,false,-1139;-1089;-1069;-1028;-902;-1023;-1054;-1054,23.048445
Achilles,Charon,200000,8,3,6.625,-1743,-1767.375,1899,false,false,-1899;-1816;-1789;-1779;-1716;-1716;-1681;-1743,4.565197
Achilles,Pegasus,200000,8,4,7.5,-254,-533.375,801,false,false,-801;-735;-683;-565;-455;-393;-381;-254,4.519258
Achilles,Hydra,200000,8,2,5.5,-491,-622.5,971,false,false,-971;-751;-625;-522;-556;-484;-580;-491,3.1155427
Achilles,ApolloV2,200000,8,3,6.5,-229,-388.0,578,false,false,-578;-490;-519;-397;-343;-325;-223;-229,2.6115851
Achilles,Asteria,200000,8,4,6.375,-963,-949.25,1033,false,false,-990;-1033;-989;-974;-900;-884;-861;-963,4.919231
Achilles,Proteus,200000,8,2,6.125,-206,-305.375,442,false,false,-442;-432;-350;-295;-281;-228;-209;-206,7.3291817
Achilles,Iris,200000,8,3,7.0,-603,-656.875,844,false,false,-844;-733;-633;-633;-573;-637;-599;-603,1.6801343
Achilles,Medusa,200000,8,5,10.5,130,63.25,277,false,false,-158;19;-117;-18;114;277;259;130,1.9765126
Achilles,Castor,200000,8,3,5.875,-168,-414.5,711,false,false,-711;-542;-555;-410;-365;-360;-205;-168,3.0082815
Achilles,CharonV2,200000,8,3,7.0,-1182,-1317.625,1582,false,false,-1582;-1388;-1352;-1361;-1282;-1276;-1118;-1182,2.308839
Achilles,Nike,200000,8,4,7.375,184,125.0,257,false,false,11;29;159;123;123;114;257;184,2.2424803
Achilles,Nemesis,200000,8,3,6.25,-1119,-1086.375,1226,false,false,-1226;-1064;-1037;-1110;-1093;-1021;-1021;-1119,2.41388
Achilles,Bellerophon,200000,8,4,7.625,-484,-479.0,628,false,false,-628;-589;-496;-421;-405;-437;-372;-484,2.212634
Achilles,Chronus,200000,8,3,7.875,494,377.75,505,false,false,212;306;360;371;347;427;505;494,2.1723015
Achilles,Theseus,200000,8,3,6.5,426,247.125,426,false,false,22;151;153;238;255;323;409;426,2.117157
Achilles,Jason,200000,8,3,6.5,-24,-178.625,408,false,false,-408;-307;-271;-151;-164;-28;-76;-24,2.3934076
Achilles,Poseidon,200000,8,3,4.875,-1121,-1207.125,1486,false,false,-1033;-1486;-1324;-1145;-1273;-1015;-1260;-1121,7.578138
Achilles,Achilles,200000,8,3,7.5,-33,109.75,291,false,false,133;96;-20;133;119;291;159;-33,3.3004122
Achilles,Polyphemus,200000,8,2,4.625,277,347.25,497,false,false,362;264;300;497;428;373;277;277,11.823549
Achilles,Chronus4T,200000,8,3,7.875,490,386.125,613,false,false,212;306;360;371;347;390;613;490,2.1875153
